Site;SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-10-28 23:00:00;20;75.1;36.1;44.3
2023-10-29 01:00:00;11;75.7;52.6;63.8
2023-10-29 01:00:00;7;74.0;32.5;39.0
2023-10-29 02:00:00;10;74.1;33.5;39.9
2023-10-29 03:00:00;14;73.9;43.8;52.8
2023-10-29 04:00:00;11;74.4;33.7;40.8
2023-10-29 05:00:00;10;73.4;35.0;40.8
2023-10-29 06:00:00;24;75.2;52.0;65.2
2023-10-29 07:00:00;9;74.7;36.8;43.8
2023-10-29 08:00:00;11;75.0;35.0;42.2
2023-10-29 09:00:00;23;75.2;42.4;53.0
2023-10-29 10:00:00;5;75.2;49.4;59.3
2023-10-29 11:00:00;7;74.8;32.1;37.8
2023-10-29 12:00:00;33;77.0;54.4;70.6
2023-10-29 13:00:00;2;74.4;39.9;48.4
2023-10-29 14:00:00;27;76.2;53.1;68.7
2023-10-29 15:00:00;7;71.1;46.5;57.2
2023-10-29 16:00:00;17;75.9;55.7;68.3
2023-10-29 17:00:00;22;74.8;39.2;51.0
2023-10-29 18:00:00;11;75.8;49.5;59.4
2023-10-29 19:00:00;20;75.1;34.0;43.4
2023-10-29 20:00:00;18;76.2;53.4;65.1
2023-10-29 21:00:00;8;74.9;31.3;37.6
2023-10-29 22:00:00;28;75.6;41.4;53.3
2023-10-29 23:00:00;12;76.5;48.9;58.6
2023-10-30 00:00:00;8;75.0;31.5;37.6
2023-10-30 01:00:00;9;73.7;32.8;38.4
2023-10-30 02:00:00;9;72.5;33.0;38.8
2023-10-30 03:00:00;13;71.5;34.3;40.8
2023-10-30 04:00:00;16;74.4;55.7;66.8
2023-10-30 05:00:00;10;73.8;32.8;39.5
2023-10-30 06:00:00;11;73.5;34.3;40.8
2023-10-30 07:00:00;28;76.7;52.4;65.7
2023-10-30 08:00:00;30;76.7;45.5;59.2
2023-10-30 09:00:00;8;75.3;40.8;48.3
2023-10-30 10:00:00;31;76.7;46.4;59.8
2023-10-30 11:00:00;5;75.0;41.9;49.7
2023-10-30 12:00:00;10;75.0;32.3;38.6
2023-10-30 13:00:00;26;75.6;42.4;53.5
2023-10-30 14:00:00;9;76.4;45.2;53.5
2023-10-30 15:00:00;10;75.5;32.4;38.6
2023-10-30 16:00:00;9;74.1;33.0;38.8
2023-10-30 17:00:00;26;75.6;48.5;60.6
2023-10-30 18:00:00;10;74.5;40.9;49.5
2023-10-30 19:00:00;27;77.1;52.3;65.8
2023-10-30 20:00:00;10;76.7;33.3;40.0
2023-10-30 21:00:00;39;77.6;51.9;69.5
2023-10-30 22:00:00;9;75.8;37.3;43.3
2023-10-30 23:00:00;9;74.5;34.0;39.7
2023-10-31 00:00:00;10;73.7;34.0;39.6
2023-10-31 01:00:00;28;75.6;54.9;67.9
2023-10-31 02:00:00;8;74.8;32.7;39.2
2023-10-31 03:00:00;8;73.5;32.4;41.5
2023-10-31 04:00:00;10;73.2;33.9;40.1
2023-10-31 05:00:00;10;72.2;34.0;40.1
2023-10-31 06:00:00;23;75.7;54.4;66.4
2023-10-31 07:00:00;10;75.0;34.1;41.0
2023-10-31 08:00:00;31;76.6;48.7;63.0
2023-10-31 09:00:00;10;76.4;37.4;44.2
2023-10-31 10:00:00;15;74.9;34.8;41.9
2023-10-31 11:00:00;23;76.8;52.8;65.6
2023-10-31 12:00:00;10;75.5;33.4;40.4
2023-10-31 13:00:00;28;75.8;44.3;57.2
2023-10-31 14:00:00;10;76.4;41.3;48.8
2023-10-31 15:00:00;24;76.1;39.5;50.8
2023-10-31 16:00:00;9;75.7;47.1;56.2
2023-10-31 17:00:00;11;75.3;33.6;40.4
2023-10-31 18:00:00;29;77.1;53.4;67.5
2023-10-31 19:00:00;15;76.2;34.3;42.6
2023-10-31 20:00:00;40;78.0;53.6;73.1
2023-10-31 21:00:00;19;77.1;46.1;56.4
2023-10-31 22:00:00;32;76.8;45.7;60.1
2023-10-31 23:00:00;10;77.0;42.4;50.4
2023-11-01 00:00:00;12;75.5;35.8;43.0
2023-11-01 01:00:00;12;74.6;36.0;43.0
2023-11-01 02:00:00;12;73.9;36.0;43.1
2023-11-01 03:00:00;31;75.7;49.5;62.9
2023-11-01 04:00:00;9;75.8;39.1;46.1
2023-11-01 05:00:00;13;75.4;36.0;43.9
2023-11-01 06:00:00;25;76.4;48.0;58.9
2023-11-01 07:00:00;11;76.8;37.5;44.9
2023-11-01 08:00:00;44;78.0;50.1;68.2
2023-11-01 09:00:00;12;77.4;41.5;48.8
2023-11-01 10:00:00;13;76.6;36.2;44.2
2023-11-01 11:00:00;33;77.9;52.6;66.7
2023-11-01 12:00:00;11;76.8;35.1;42.4
2023-11-01 13:00:00;20;76.1;37.0;46.1
2023-11-01 14:00:00;22;77.8;50.6;62.5
2023-11-01 15:00:00;11;76.7;34.0;40.9
2023-11-01 16:00:00;19;75.5;35.4;43.7
2023-11-01 17:00:00;22;77.4;51.1;63.1
2023-11-01 18:00:00;12;76.0;33.6;41.0
2023-11-01 19:00:00;34;77.8;52.7;68.0
2023-11-01 20:00:00;38;77.3;44.1;60.9
2023-11-01 21:00:00;39;78.8;53.5;73.0
2023-11-01 22:00:00;15;77.2;43.2;51.9
2023-11-01 23:00:00;11;75.9;35.9;42.6
2023-11-02 00:00:00;12;74.6;36.0;42.8
2023-11-02 01:00:00;29;75.1;41.3;53.2
2023-11-02 02:00:00;12;77.0;46.5;55.1
2023-11-02 03:00:00;11;75.6;35.0;41.6
2023-11-02 04:00:00;10;74.2;35.0;40.7
2023-11-02 05:00:00;10;73.2;34.3;40.3
2023-11-02 06:00:00;24;75.9;53.5;67.5
2023-11-02 07:00:00;7;74.5;37.1;44.5
2023-11-02 08:00:00;30;76.4;42.4;55.6
2023-11-02 09:00:00;2;43.0;53.9;41.0
2023-11-02 10:00:00;31;54.9;49.3;51.8
2023-11-02 11:00:00;13;77.6;45.2;53.7
2023-11-02 12:00:00;33;75.9;44.1;57.6
2023-11-02 13:00:00;13;76.7;43.5;51.8
2023-11-02 14:00:00;33;76.7;43.6;58.0
2023-11-02 15:00:00;14;76.7;44.3;53.2
2023-11-02 16:00:00;28;77.1;40.4;52.6
2023-11-02 17:00:00;17;77.6;46.9;56.7
2023-11-02 18:00:00;25;76.3;38.8;49.3
2023-11-02 19:00:00;16;78.3;48.0;58.6
2023-11-02 20:00:00;33;77.9;43.4;58.0
2023-11-02 21:00:00;13;77.6;43.8;52.3
2023-11-02 22:00:00;33;77.7;52.0;66.4
2023-11-02 23:00:00;11;76.8;35.5;43.1
2023-11-03 00:00:00;11;75.5;36.0;42.7
2023-11-03 01:00:00;11;74.1;36.0;42.8
2023-11-03 02:00:00;12;74.4;36.0;43.4
2023-11-03 03:00:00;18;75.5;37.7;46.8
2023-11-03 04:00:00;20;76.9;50.8;62.6
2023-11-03 05:00:00;14;76.2;36.7;44.9
2023-11-03 06:00:00;14;75.3;37.0;45.5
2023-11-03 07:00:00;40;78.1;53.3;69.4
2023-11-03 08:00:00;12;77.0;37.4;45.0
2023-11-03 09:00:00;35;77.4;44.9;60.0
2023-11-03 10:00:00;16;77.9;45.7;55.4
2023-11-03 11:00:00;13;77.0;36.0;43.7
2023-11-03 12:00:00;39;77.8;47.2;64.3
2023-11-03 13:00:00;20;78.7;47.2;58.7
2023-11-03 14:00:00;38;78.1;46.2;63.1
2023-11-03 15:00:00;20;78.7;46.5;57.6
2023-11-03 16:00:00;18;76.5;35.8;44.7
2023-11-03 17:00:00;29;78.1;50.8;65.1
2023-11-03 18:00:00;14;76.8;35.0;43.2
2023-11-03 19:00:00;41;78.4;51.6;70.1
2023-11-03 20:00:00;20;77.3;39.6;48.7
2023-11-03 21:00:00;36;78.5;52.6;69.0
2023-11-03 22:00:00;12;77.1;36.1;43.7
2023-11-03 23:00:00;35;76.9;43.8;58.4
2023-11-04 00:00:00;13;77.0;44.3;52.8
2023-11-04 01:00:00;14;76.5;36.0;44.0
2023-11-04 02:00:00;14;75.7;36.0;44.1
2023-11-04 03:00:00;14;75.3;36.0;44.2
2023-11-04 04:00:00;28;76.6;48.1;59.9
2023-11-04 05:00:00;12;76.4;36.5;44.2
2023-11-04 06:00:00;15;75.9;36.7;45.5
2023-11-04 07:00:00;27;76.3;40.4;52.0
2023-11-04 08:00:00;26;78.7;49.9;62.8
2023-11-04 09:00:00;14;77.4;37.1;45.1
2023-11-04 10:00:00;39;78.5;51.6;67.6
2023-11-04 11:00:00;11;77.1;36.7;43.8
2023-11-04 12:00:00;37;78.0;46.3;62.3
2023-11-04 13:00:00;13;77.9;42.4;50.6
2023-11-04 14:00:00;37;78.4;46.3;63.5
2023-11-04 15:00:00;15;77.8;42.9;52.0
2023-11-04 16:00:00;48;78.9;51.4;71.8
2023-11-04 17:00:00;15;78.2;42.2;51.2
2023-11-04 18:00:00;34;77.8;43.8;58.9
2023-11-04 19:00:00;17;78.2;46.1;55.8
2023-11-04 20:00:00;14;76.6;36.8;44.8
2023-11-04 21:00:00;43;78.5;51.4;70.8
2023-11-04 22:00:00;5;47.4;55.3;42.5
2023-11-04 23:00:00;4;36.1;52.1;34.4
2023-11-05 00:00:00;19;59.5;36.7;42.9
2023-11-05 01:00:00;14;72.8;36.8;44.7
2023-11-05 02:00:00;30;75.2;43.8;56.0
2023-11-05 03:00:00;13;77.2;46.9;56.8
2023-11-05 04:00:00;13;77.0;36.0;43.6
2023-11-05 05:00:00;13;75.6;36.0;43.5
2023-11-05 06:00:00;27;75.2;50.8;61.4
2023-11-05 07:00:00;11;76.6;36.5;44.0
2023-11-05 08:00:00;13;76.0;36.0;44.0
2023-11-05 09:00:00;26;76.2;40.1;51.8
2023-11-05 10:00:00;25;79.0;50.5;63.9
2023-11-05 11:00:00;3;36.3;49.7;34.8
2023-11-05 12:00:00;5;35.3;46.4;33.1
2023-11-05 13:00:00;48;74.3;53.6;71.2
2023-11-05 14:00:00;30;76.8;50.4;64.2
2023-11-05 15:00:00;22;67.2;55.7;60.0
2023-11-05 16:00:00;5;36.9;54.3;34.9
2023-11-05 17:00:00;32;60.4;49.2;57.5
2023-11-05 18:00:00;9;74.1;39.9;47.0
2023-11-05 19:00:00;38;75.3;48.9;63.6
2023-11-05 20:00:00;15;77.5;42.7;51.6
2023-11-05 21:00:00;32;73.3;42.4;53.6
2023-11-05 22:00:00;18;79.6;47.0;57.8
2023-11-05 23:00:00;32;77.3;41.0;53.9
2023-11-06 00:00:00;13;76.8;44.3;53.0
2023-11-06 01:00:00;13;75.8;35.0;42.8
2023-11-06 02:00:00;12;67.2;35.0;42.7
2023-11-06 03:00:00;13;57.1;35.6;43.0
2023-11-06 04:00:00;20;51.3;42.3;48.8
2023-11-06 05:00:00;14;48.0;42.7;47.3
2023-11-06 06:00:00;12;44.3;39.4;43.4
2023-11-06 07:00:00;12;41.3;35.8;40.1
2023-11-06 08:00:00;9;38.6;32.9;35.7
2023-11-06 09:00:00;1;30.7;30.5;27.9
2023-11-06 10:00:00;6;37.1;25.9;28.4
2023-11-06 11:00:00;11;35.8;27.8;31.6
2023-11-06 12:00:00;44;59.0;42.5;55.2
2023-11-06 13:00:00;26;54.0;45.7;53.4
2023-11-06 14:00:00;28;57.6;49.1;57.1
2023-11-06 15:00:00;25;61.9;54.8;61.6
2023-11-06 16:00:00;14;67.8;53.7;57.8
2023-11-06 17:00:00;12;67.9;33.5;40.9
2023-11-06 18:00:00;27;71.5;38.0;48.7
2023-11-06 19:00:00;22;76.7;49.1;60.9
2023-11-06 20:00:00;43;77.0;43.2;61.3
2023-11-06 21:00:00;40;78.0;53.6;73.0
2023-11-06 22:00:00;17;77.0;44.0;53.6
2023-11-06 23:00:00;12;76.0;35.0;42.3
2023-11-07 00:00:00;12;74.0;35.0;42.3
2023-11-07 01:00:00;37;76.3;52.0;67.2
2023-11-07 02:00:00;11;76.1;35.2;42.6
2023-11-07 03:00:00;12;74.9;34.5;44.2
2023-11-07 04:00:00;13;74.0;35.2;43.3
2023-11-07 05:00:00;26;74.7;41.6;52.9
2023-11-07 06:00:00;15;76.6;45.5;53.9
2023-11-07 07:00:00;22;76.4;37.8;48.7
2023-11-07 08:00:00;30;78.1;51.3;65.4
2023-11-07 09:00:00;13;76.5;36.1;44.1
2023-11-07 10:00:00;25;75.7;38.7;49.7
2023-11-07 11:00:00;24;78.0;50.2;62.8
2023-11-07 12:00:00;13;76.5;35.0;42.4
2023-11-07 13:00:00;41;78.1;50.5;68.9
2023-11-07 14:00:00;18;77.6;44.1;54.2
2023-11-07 15:00:00;13;76.5;34.5;42.2
2023-11-07 16:00:00;22;75.5;36.6;45.9
2023-11-07 17:00:00;26;78.2;50.2;63.9
2023-11-07 18:00:00;13;77.2;34.2;42.1
2023-11-07 19:00:00;47;78.1;52.9;73.0
2023-11-07 20:00:00;39;78.5;53.9;72.4
2023-11-07 21:00:00;23;76.9;40.6;50.5
2023-11-07 22:00:00;23;77.8;48.7;60.7
2023-11-07 23:00:00;38;78.0;49.3;66.3
2023-11-08 00:00:00;11;77.0;39.8;47.2
2023-11-08 01:00:00;14;76.0;37.0;45.2
2023-11-08 02:00:00;14;75.1;37.0;45.5
2023-11-08 03:00:00;17;75.0;37.5;46.6
2023-11-08 04:00:00;26;77.6;48.7;60.6
2023-11-08 05:00:00;15;77.0;38.0;46.5
2023-11-08 06:00:00;16;76.0;38.0;47.2
2023-11-08 07:00:00;41;78.3;51.4;68.2
2023-11-08 08:00:00;13;77.6;39.0;47.3
2023-11-08 09:00:00;41;78.1;45.1;61.8
2023-11-08 10:00:00;23;78.9;47.5;59.3
2023-11-08 11:00:00;14;77.3;37.0;45.5
2023-11-08 12:00:00;42;78.0;45.7;63.3
2023-11-08 13:00:00;24;79.1;49.9;62.8
2023-11-08 14:00:00;23;77.7;38.1;48.5
2023-11-08 15:00:00;19;78.1;49.7;61.3
2023-11-08 16:00:00;13;77.0;35.0;43.1
2023-11-08 17:00:00;32;77.7;51.1;65.5
2023-11-08 18:00:00;12;76.9;35.7;43.6
2023-11-08 19:00:00;35;77.0;40.2;55.1
2023-11-08 20:00:00;40;79.4;53.5;73.1
2023-11-08 21:00:00;12;77.8;40.4;47.9
2023-11-08 22:00:00;39;78.7;50.8;67.2
2023-11-08 23:00:00;11;78.1;38.0;45.3
2023-11-09 00:00:00;14;76.6;37.0;45.5
2023-11-09 01:00:00;15;76.0;37.1;46.0
2023-11-09 02:00:00;14;76.0;37.5;45.9
2023-11-09 03:00:00;15;76.0;37.8;46.2
2023-11-09 04:00:00;33;77.8;49.1;62.7
2023-11-09 05:00:00;13;77.6;38.6;46.5
2023-11-09 06:00:00;25;77.0;39.2;50.5
2023-11-09 07:00:00;43;79.9;53.4;73.1
2023-11-09 08:00:00;12;78.3;39.7;47.1
2023-11-09 09:00:00;32;78.0;41.3;54.9
2023-11-09 10:00:00;19;78.7;47.7;58.0
2023-11-09 11:00:00;13;77.5;36.0;44.1
2023-11-09 12:00:00;33;77.9;46.4;61.3
2023-11-09 13:00:00;11;78.2;41.2;48.6
2023-11-09 14:00:00;46;79.4;51.1;71.0
2023-11-09 15:00:00;12;78.2;39.9;47.7
2023-11-09 16:00:00;14;77.2;36.0;44.3
2023-11-09 17:00:00;31;76.6;39.9;52.8
2023-11-09 18:00:00;36;79.6;53.4;71.0
2023-11-09 19:00:00;11;77.9;36.7;43.9
2023-11-09 20:00:00;43;78.8;49.9;68.1
2023-11-09 21:00:00;13;78.1;40.8;49.0
2023-11-09 22:00:00;39;78.3;46.5;63.5
2023-11-09 23:00:00;14;78.3;43.3;51.8
2023-11-10 00:00:00;13;77.0;36.0;43.7
2023-11-10 01:00:00;13;75.5;36.0;43.7
2023-11-10 02:00:00;13;75.0;36.0;43.8
2023-11-10 03:00:00;35;77.2;49.4;63.3
2023-11-10 04:00:00;10;77.1;36.7;43.7
2023-11-10 05:00:00;14;76.4;36.0;44.1
2023-11-10 06:00:00;29;77.5;48.0;60.0
2023-11-10 07:00:00;13;77.2;37.0;45.3
2023-11-10 08:00:00;46;79.0;52.8;73.1
2023-11-10 09:00:00;18;78.8;43.4;53.6
2023-11-10 10:00:00;15;77.1;36.0;44.8
2023-11-10 11:00:00;42;78.7;50.6;69.4
2023-11-10 12:00:00;12;78.3;39.6;47.2
2023-11-10 13:00:00;36;77.9;43.5;59.3
2023-11-10 14:00:00;38;79.1;54.2;73.0
2023-11-10 15:00:00;15;77.8;43.1;52.1
2023-11-10 16:00:00;36;78.5;50.3;66.2
2023-11-10 17:00:00;12;77.6;35.4;43.0
2023-11-10 18:00:00;14;76.4;35.2;43.6
2023-11-10 19:00:00;47;78.7;51.7;72.0
2023-11-10 20:00:00;15;77.6;41.9;50.6
2023-11-10 21:00:00;32;77.4;40.8;54.8
2023-11-10 22:00:00;28;78.7;51.1;65.3
2023-11-10 23:00:00;12;77.4;36.2;43.6
2023-11-11 00:00:00;13;75.9;36.0;43.8
2023-11-11 01:00:00;25;75.5;38.8;50.0
2023-11-11 02:00:00;19;77.5;50.0;61.4
2023-11-11 03:00:00;13;76.6;35.1;43.3
2023-11-11 04:00:00;13;75.4;36.0;43.7
2023-11-11 05:00:00;13;75.0;36.0;43.8
2023-11-11 06:00:00;29;76.6;51.5;64.3
2023-11-11 07:00:00;13;76.9;36.1;44.2
2023-11-11 08:00:00;16;76.0;36.4;45.3
2023-11-11 09:00:00;36;78.7;52.7;69.0
2023-11-11 10:00:00;12;77.2;36.0;43.6
2023-11-11 11:00:00;46;78.3;46.8;65.8
2023-11-11 12:00:00;18;78.1;46.2;56.4
2023-11-11 13:00:00;32;77.6;40.2;54.1
2023-11-11 14:00:00;30;78.9;52.6;68.2
2023-11-11 15:00:00;22;77.4;37.6;48.1
2023-11-11 16:00:00;19;77.9;47.9;58.7
2023-11-11 17:00:00;17;76.6;35.0;43.8
2023-11-11 18:00:00;31;78.3;52.0;66.7
2023-11-11 19:00:00;36;77.7;41.6;56.6
2023-11-11 20:00:00;40;79.0;53.4;73.0
2023-11-11 21:00:00;11;77.5;38.2;45.2
2023-11-11 22:00:00;14;76.6;36.0;44.3
2023-11-11 23:00:00;38;78.2;52.0;68.3
2023-11-12 00:00:00;11;77.3;36.9;44.5
2023-11-12 01:00:00;15;76.3;37.0;45.3
2023-11-12 02:00:00;14;75.6;36.8;45.0
2023-11-12 03:00:00;17;75.2;37.3;45.7
2023-11-12 04:00:00;27;77.6;49.0;60.8
2023-11-12 05:00:00;14;76.9;36.7;45.1
2023-11-12 06:00:00;16;76.0;37.0;46.4
2023-11-12 07:00:00;32;77.5;47.4;61.8
2023-11-12 08:00:00;12;77.9;40.5;47.6
2023-11-12 09:00:00;15;77.0;38.0;46.6
2023-11-12 10:00:00;29;77.0;41.2;54.5
2023-11-12 11:00:00;33;79.1;52.4;69.0
2023-11-12 12:00:00;34;78.4;42.3;57.4
2023-11-12 13:00:00;43;79.7;52.8;73.0
2023-11-12 14:00:00;14;78.5;40.0;48.2
2023-11-12 15:00:00;38;78.4;45.9;62.6
2023-11-12 16:00:00;16;79.2;46.5;57.9
2023-11-12 17:00:00;35;77.9;41.5;56.2
2023-11-12 18:00:00;24;78.8;49.5;62.4
2023-11-12 19:00:00;29;77.8;39.2;52.2
2023-11-12 20:00:00;24;78.6;50.4;63.6
2023-11-12 21:00:00;31;77.6;40.4;54.0
2023-11-12 22:00:00;18;78.3;46.9;57.5
2023-11-12 23:00:00;16;77.0;35.0;42.9
2023-11-13 00:00:00;28;78.1;50.9;64.7
2023-11-13 01:00:00;12;76.9;34.5;42.1
2023-11-13 02:00:00;12;75.7;35.0;42.1
2023-11-13 03:00:00;12;74.4;35.0;42.1
2023-11-13 04:00:00;18;74.0;35.7;43.9
2023-11-13 05:00:00;19;76.5;51.6;63.8
2023-11-13 06:00:00;14;76.0;34.6;42.9
2023-11-13 07:00:00;31;76.4;42.4;56.1
2023-11-13 08:00:00;17;78.3;45.5;55.5
2023-11-13 09:00:00;13;76.9;35.0;42.8
2023-11-13 10:00:00;31;77.7;47.5;62.1
2023-11-13 11:00:00;9;76.8;39.1;45.9
2023-11-13 12:00:00;22;76.0;36.8;46.6
2023-11-13 13:00:00;18;77.3;48.8;59.8
2023-11-13 14:00:00;12;76.3;33.6;40.8
2023-11-13 15:00:00;30;77.4;51.6;65.2
2023-11-13 16:00:00;11;76.3;33.2;40.5
2023-11-13 17:00:00;22;75.4;36.7;46.0
2023-11-13 18:00:00;20;78.0;49.1;60.6
2023-11-13 19:00:00;34;77.6;47.4;63.2
2023-11-13 20:00:00;12;77.2;39.4;47.2
2023-11-13 21:00:00;35;77.6;52.6;67.9
2023-11-13 22:00:00;21;76.4;35.8;45.7
2023-11-13 23:00:00;17;76.9;51.0;62.0
2023-11-14 00:00:00;11;75.3;32.5;39.4
2023-11-14 01:00:00;10;74.3;33.2;39.4
2023-11-14 02:00:00;10;73.6;33.0;39.1
2023-11-14 03:00:00;7;71.8;32.2;40.7
2023-11-14 04:00:00;24;74.4;49.1;60.6
2023-11-14 05:00:00;6;73.7;38.9;46.0
2023-11-14 06:00:00;11;74.2;32.9;39.6
2023-11-14 07:00:00;32;75.7;49.2;62.6
2023-11-14 08:00:00;5;74.8;40.2;48.1
2023-11-14 09:00:00;27;74.9;36.9;47.9
2023-11-14 10:00:00;16;77.2;48.0;58.0
2023-11-14 11:00:00;23;75.9;36.1;46.1
2023-11-14 12:00:00;14;76.1;48.8;58.7
2023-11-14 13:00:00;27;75.5;38.6;50.5
2023-11-14 14:00:00;12;76.8;45.9;54.8
2023-11-14 15:00:00;11;75.6;32.6;39.2
2023-11-14 16:00:00;25;75.1;40.7;51.7
2023-11-14 17:00:00;9;75.9;46.2;54.9
2023-11-14 18:00:00;27;75.3;38.0;49.1
2023-11-14 19:00:00;19;77.2;49.7;60.9
2023-11-14 20:00:00;41;77.0;45.1;64.5
2023-11-14 21:00:00;28;77.6;54.0;68.8
2023-11-14 22:00:00;8;75.9;32.3;38.7
2023-11-14 23:00:00;10;74.5;33.0;38.6
2023-11-15 00:00:00;23;74.0;39.3;49.6
2023-11-15 01:00:00;8;74.9;47.3;56.8
2023-11-15 02:00:00;11;74.5;32.7;39.3
2023-11-15 03:00:00;10;73.1;33.0;39.3
2023-11-15 04:00:00;10;72.0;33.0;39.6
2023-11-15 05:00:00;23;74.4;49.5;60.8
2023-11-15 06:00:00;8;74.3;36.8;43.9
2023-11-15 07:00:00;27;74.6;37.3;47.9
2023-11-15 08:00:00;38;77.7;54.2;73.0
2023-11-15 09:00:00;20;77.2;47.0;58.2
2023-11-15 10:00:00;29;76.4;41.4;54.9
2023-11-15 11:00:00;19;77.1;48.2;59.4
2023-11-15 12:00:00;11;75.8;33.0;39.7
2023-11-15 13:00:00;31;76.2;48.1;61.2
2023-11-15 14:00:00;5;74.7;38.5;45.4
2023-11-15 15:00:00;28;75.5;42.5;54.8
2023-11-15 16:00:00;8;75.3;43.9;51.5
2023-11-15 17:00:00;11;74.7;32.6;39.4
2023-11-15 18:00:00;18;73.6;35.3;43.5
2023-11-15 19:00:00;28;77.4;51.2;65.2
2023-11-15 20:00:00;36;76.7;41.7;56.3
2023-11-15 21:00:00;16;77.2;46.0;55.8
2023-11-15 22:00:00;44;77.8;52.6;71.1
2023-11-15 23:00:00;10;76.2;36.8;43.3
2023-11-16 00:00:00;13;75.2;35.0;42.7
2023-11-16 01:00:00;40;76.8;49.6;65.9
2023-11-16 02:00:00;11;76.3;37.7;45.0
2023-11-16 03:00:00;14;75.0;35.4;43.6
2023-11-16 04:00:00;14;74.0;36.0;43.8
2023-11-16 05:00:00;21;74.3;38.3;48.3
2023-11-16 06:00:00;23;77.5;49.2;60.3
2023-11-16 07:00:00;34;77.3;43.5;58.1
2023-11-16 08:00:00;26;78.6;49.3;62.7
2023-11-16 09:00:00;14;76.7;36.1;44.5
2023-11-16 10:00:00;33;76.9;43.6;57.7
2023-11-16 11:00:00;13;77.5;45.7;55.9
2023-11-16 12:00:00;14;76.5;35.0;43.3
2023-11-16 13:00:00;42;77.5;47.3;65.0
2023-11-16 14:00:00;18;78.1;44.6;54.7
2023-11-16 15:00:00;12;76.4;35.0;42.2
2023-11-16 16:00:00;49;78.2;52.0;72.9
2023-11-16 17:00:00;19;77.5;45.7;56.3
2023-11-16 18:00:00;13;76.3;34.0;41.8
2023-11-16 19:00:00;43;78.1;53.3;71.8
2023-11-16 20:00:00;4;75.6;35.0;39.2
2023-11-16 21:00:00;31;77.3;52.8;67.7
2023-11-16 22:00:00;9;75.7;31.4;38.1
2023-11-16 23:00:00;30;77.3;52.3;66.3
2023-11-17 00:00:00;9;75.8;32.0;38.4
2023-11-17 01:00:00;11;74.9;32.9;39.5
2023-11-17 02:00:00;10;73.3;33.0;39.3
2023-11-17 03:00:00;11;72.6;33.1;39.8
2023-11-17 04:00:00;23;75.7;52.2;64.5
2023-11-17 05:00:00;12;74.9;33.6;41.3
2023-11-17 06:00:00;13;74.5;34.9;42.4
2023-11-17 07:00:00;32;76.3;48.8;63.0
2023-11-17 08:00:00;10;76.2;37.7;44.5
2023-11-17 09:00:00;44;77.7;51.5;70.0
2023-11-17 10:00:00;12;77.1;38.5;46.3
2023-11-17 11:00:00;31;76.8;42.3;55.5
2023-11-17 12:00:00;14;77.0;45.3;54.7
2023-11-17 13:00:00;26;76.4;38.0;48.9
2023-11-17 14:00:00;20;77.3;48.3;59.4
2023-11-17 15:00:00;14;76.3;34.6;42.6
2023-11-17 16:00:00;31;76.5;43.5;57.0
2023-11-17 17:00:00;11;77.3;42.4;50.2
2023-11-17 18:00:00;37;77.1;45.5;61.0
2023-11-17 19:00:00;15;77.6;42.5;51.3
2023-11-17 20:00:00;44;77.8;51.1;69.8
2023-11-17 21:00:00;30;77.3;44.4;57.8
2023-11-17 22:00:00;17;77.2;45.4;55.0
2023-11-17 23:00:00;13;76.3;35.2;43.4
2023-11-18 00:00:00;14;75.3;36.0;43.9
2023-11-18 01:00:00;15;74.9;36.0;44.6
2023-11-18 02:00:00;28;76.0;39.7;51.8
2023-11-18 03:00:00;22;77.9;48.0;59.0
2023-11-18 04:00:00;15;76.5;37.0;46.2
2023-11-18 05:00:00;16;76.0;37.0;46.6
2023-11-18 06:00:00;31;77.9;48.7;62.8
2023-11-18 07:00:00;15;77.5;38.4;47.2
2023-11-18 08:00:00;17;76.7;38.0;47.3
2023-11-18 09:00:00;33;77.4;44.7;59.6
2023-11-18 10:00:00;20;78.6;45.3;55.7
2023-11-18 11:00:00;39;78.3;46.2;62.9
2023-11-18 12:00:00;21;78.7;45.8;57.0
2023-11-18 13:00:00;50;78.9;48.3;68.9
2023-11-18 14:00:00;42;79.4;52.8;73.0
2023-11-18 15:00:00;14;77.3;40.0;47.4
2023-11-18 16:00:00;34;78.5;50.4;65.4
2023-11-18 17:00:00;13;77.0;36.2;44.5
2023-11-18 18:00:00;15;76.2;36.0;44.4
2023-11-18 19:00:00;47;78.7;52.4;72.1
2023-11-18 20:00:00;23;78.1;40.7;50.8
2023-11-18 21:00:00;36;79.0;53.1;70.2
2023-11-18 22:00:00;12;77.7;36.4;44.0
2023-11-18 23:00:00;30;77.1;43.1;56.8
2023-11-19 00:00:00;12;77.1;44.6;53.7
2023-11-19 01:00:00;14;76.2;35.1;43.6
2023-11-19 02:00:00;18;75.3;36.9;45.8
2023-11-19 03:00:00;26;77.9;48.9;61.0
2023-11-19 04:00:00;14;76.6;35.9;43.8
2023-11-19 05:00:00;14;75.4;36.0;43.8
