Site;SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-11-11 21:00:00;50;79.3;37.7;52.5
2023-11-11 22:00:00;25;79.0;30.1;45.9
2023-11-11 23:00:00;7;78.2;28.8;40.7
2023-11-12 00:00:00;42;79.3;36.4;49.8
2023-11-12 01:00:00;16;79.0;33.1;43.5
2023-11-12 02:00:00;11;78.8;27.9;39.1
2023-11-12 03:00:00;11;78.9;27.8;38.5
2023-11-12 04:00:00;11;79.0;27.2;38.3
2023-11-12 05:00:00;43;79.4;40.4;52.1
2023-11-12 06:00:00;37;79.8;29.8;47.2
2023-11-12 07:00:00;29;80.0;30.0;46.9
2023-11-12 08:00:00;29;79.5;30.7;47.5
2023-11-12 09:00:00;54;80.1;40.9;56.3
2023-11-12 10:00:00;22;80.0;30.5;46.3
2023-11-12 11:00:00;63;79.8;43.7;58.2
2023-11-12 12:00:00;45;79.7;35.8;51.1
2023-11-12 13:00:00;31;79.7;36.5;49.8
2023-11-12 14:00:00;55;79.7;41.9;55.3
2023-11-12 15:00:00;16;79.6;28.9;42.7
2023-11-12 16:00:00;18;79.2;29.0;42.2
2023-11-12 17:00:00;58;79.6;41.8;56.1
2023-11-12 18:00:00;13;79.2;29.5;41.2
2023-11-12 19:00:00;17;79.1;29.0;41.3
2023-11-12 20:00:00;57;79.5;43.6;56.5
2023-11-12 21:00:00;29;79.3;30.2;44.3
2023-11-12 22:00:00;29;79.1;36.2;47.9
2023-11-12 23:00:00;1;67.4;29.2;38.3
2023-11-13 00:00:00;1;70.8;29.0;36.5
2023-11-13 01:00:00;37;77.1;41.1;52.2
2023-11-13 02:00:00;3;72.7;42.3;43.6
2023-11-13 03:00:00;6;77.4;26.4;35.9
2023-11-13 04:00:00;7;77.9;26.6;35.9
2023-11-13 05:00:00;8;78.0;26.1;36.0
2023-11-13 06:00:00;45;79.2;39.1;52.0
2023-11-13 07:00:00;22;79.0;28.4;41.6
2023-11-13 08:00:00;45;79.1;34.5;48.7
2023-11-13 09:00:00;28;79.3;35.3;46.7
2023-11-13 10:00:00;17;78.9;28.1;40.0
2023-11-13 11:00:00;48;79.2;37.5;50.3
2023-11-13 12:00:00;12;78.6;31.6;40.1
2023-11-13 13:00:00;41;78.8;32.6;45.4
2023-11-13 14:00:00;57;79.3;44.3;55.8
2023-11-13 15:00:00;18;78.6;33.1;42.1
2023-11-13 16:00:00;16;78.5;28.0;39.0
2023-11-13 17:00:00;16;78.2;28.0;39.0
2023-11-13 18:00:00;46;78.5;40.2;50.7
2023-11-13 19:00:00;49;78.4;38.8;51.2
2023-11-13 20:00:00;14;78.0;30.8;40.7
2023-11-13 21:00:00;40;78.3;40.7;50.5
2023-11-13 22:00:00;15;78.0;27.8;38.7
2023-11-13 23:00:00;0;63.5;27.7;36.7
2023-11-14 00:00:00;35;72.3;48.4;57.9
2023-11-14 01:00:00;0;70.3;51.9;64.0
2023-11-14 02:00:00;0;55.6;34.6;37.6
2023-11-14 03:00:00;1;62.6;26.8;34.2
2023-11-14 04:00:00;2;73.9;26.0;32.4
2023-11-14 05:00:00;24;76.0;56.7;66.1
2023-11-14 06:00:00;21;77.1;27.8;37.9
2023-11-14 07:00:00;16;77.8;27.0;37.3
2023-11-14 08:00:00;23;78.0;27.3;38.1
2023-11-14 09:00:00;49;78.1;42.9;53.8
2023-11-14 10:00:00;19;78.0;27.8;38.8
2023-11-14 11:00:00;46;78.0;40.7;51.0
2023-11-14 12:00:00;16;77.9;27.3;37.8
2023-11-14 13:00:00;16;77.9;27.8;37.9
2023-11-14 14:00:00;25;77.9;29.2;39.9
2023-11-14 15:00:00;40;77.9;42.8;51.4
2023-11-14 16:00:00;16;77.7;27.6;38.0
2023-11-14 17:00:00;53;78.1;39.9;51.8
2023-11-14 18:00:00;12;77.6;29.3;38.2
2023-11-14 19:00:00;52;77.9;40.0;51.8
2023-11-14 20:00:00;29;77.6;35.2;45.8
2023-11-14 21:00:00;36;77.7;40.0;48.8
2023-11-14 22:00:00;13;77.4;27.9;38.1
2023-11-14 23:00:00;1;64.6;28.0;37.4
2023-11-15 00:00:00;32;75.0;58.9;70.8
2023-11-15 01:00:00;0;62.3;44.2;50.8
2023-11-15 02:00:00;4;71.2;26.7;33.6
2023-11-15 03:00:00;6;75.5;26.0;34.4
2023-11-15 04:00:00;32;76.7;45.3;50.4
2023-11-15 05:00:00;3;72.6;33.1;34.3
2023-11-15 06:00:00;27;77.9;27.2;39.5
2023-11-15 07:00:00;22;78.0;28.0;39.9
2023-11-15 08:00:00;52;78.0;40.6;52.5
2023-11-15 09:00:00;17;77.9;28.1;39.6
2023-11-15 10:00:00;16;77.9;27.7;38.9
2023-11-15 11:00:00;47;78.0;41.2;52.1
2023-11-15 12:00:00;13;77.7;27.4;38.4
2023-11-15 13:00:00;44;77.8;40.4;50.5
2023-11-15 14:00:00;13;77.3;26.7;37.5
2023-11-15 15:00:00;14;77.7;27.0;38.1
2023-11-15 16:00:00;41;77.9;39.2;50.0
2023-11-15 17:00:00;17;78.0;27.6;39.0
2023-11-15 18:00:00;20;77.8;28.0;40.1
2023-11-15 19:00:00;70;78.3;41.4;56.0
2023-11-15 20:00:00;21;78.1;30.2;43.3
2023-11-15 21:00:00;52;78.1;39.0;52.6
2023-11-15 22:00:00;23;78.1;29.0;43.5
2023-11-15 23:00:00;28;73.4;41.3;50.8
2023-11-16 00:00:00;4;74.2;37.7;40.1
2023-11-16 01:00:00;8;77.3;27.1;37.3
2023-11-16 02:00:00;11;77.3;27.0;37.8
2023-11-16 03:00:00;14;78.0;27.3;38.7
2023-11-16 04:00:00;37;78.0;41.2;51.7
2023-11-16 05:00:00;15;78.1;27.4;39.1
2023-11-16 06:00:00;35;78.9;29.6;46.4
2023-11-16 07:00:00;28;79.1;30.0;45.8
2023-11-16 08:00:00;57;79.2;42.1;56.7
2023-11-16 09:00:00;20;79.1;29.1;44.0
2023-11-16 10:00:00;39;79.1;32.5;46.7
2023-11-16 11:00:00;25;78.6;36.4;47.4
2023-11-16 12:00:00;17;79.0;28.0;39.9
2023-11-16 13:00:00;25;79.0;28.6;41.4
2023-11-16 14:00:00;43;78.6;40.9;52.2
2023-11-16 15:00:00;17;78.9;28.0;39.7
2023-11-16 16:00:00;40;78.7;39.1;50.1
2023-11-16 17:00:00;16;78.8;28.0;39.7
2023-11-16 18:00:00;41;78.5;39.1;50.8
2023-11-16 19:00:00;15;78.3;27.8;39.6
2023-11-16 20:00:00;39;75.5;47.5;49.9
2023-11-16 21:00:00;7;77.1;26.5;35.9
2023-11-16 22:00:00;37;78.5;33.6;45.3
2023-11-16 23:00:00;9;75.7;60.4;73.6
2023-11-17 00:00:00;0;68.4;46.5;65.2
2023-11-17 01:00:00;3;69.0;28.6;35.1
2023-11-17 02:00:00;2;74.9;26.0;32.8
2023-11-17 03:00:00;28;75.7;47.9;49.4
2023-11-17 04:00:00;8;75.0;29.5;35.5
2023-11-17 05:00:00;13;77.6;26.7;37.2
2023-11-17 06:00:00;28;78.4;28.3;42.2
2023-11-17 07:00:00;31;78.4;29.7;43.9
2023-11-17 08:00:00;37;78.5;39.5;51.9
2023-11-17 09:00:00;25;78.6;29.1;43.9
2023-11-17 10:00:00;60;78.9;41.2;55.9
2023-11-17 11:00:00;18;78.4;29.3;42.7
2023-11-17 12:00:00;17;78.5;28.7;41.6
2023-11-17 13:00:00;49;78.6;41.5;53.4
2023-11-17 14:00:00;15;78.2;27.8;40.1
2023-11-17 15:00:00;16;78.2;28.0;40.3
2023-11-17 16:00:00;50;78.5;40.3;53.4
2023-11-17 17:00:00;16;78.0;28.3;40.9
2023-11-17 18:00:00;19;78.3;29.0;41.7
2023-11-17 19:00:00;52;78.6;41.8;54.3
2023-11-17 20:00:00;18;78.2;28.7;42.0
2023-11-17 21:00:00;51;78.7;40.1;53.8
2023-11-17 22:00:00;21;78.6;29.8;43.9
2023-11-17 23:00:00;4;73.2;29.3;39.3
2023-11-18 00:00:00;46;78.4;39.1;51.6
2023-11-18 01:00:00;11;78.3;29.9;40.2
2023-11-18 02:00:00;16;78.8;28.3;40.7
2023-11-18 03:00:00;17;78.8;28.4;41.0
2023-11-18 04:00:00;18;79.0;28.7;41.3
2023-11-18 05:00:00;39;79.3;41.3;53.2
2023-11-18 06:00:00;38;79.6;31.0;49.7
2023-11-18 07:00:00;31;79.6;31.8;49.9
2023-11-18 08:00:00;28;79.6;31.5;49.2
2023-11-18 09:00:00;55;79.7;40.1;56.8
2023-11-18 10:00:00;43;79.7;36.3;51.8
2023-11-18 11:00:00;35;79.7;38.6;51.7
2023-11-18 12:00:00;39;79.7;36.4;50.5
2023-11-18 13:00:00;19;79.3;29.3;43.2
2023-11-18 14:00:00;42;79.8;38.1;51.3
2023-11-18 15:00:00;16;79.2;29.0;42.3
2023-11-18 16:00:00;52;79.4;39.3;53.1
2023-11-18 17:00:00;20;79.2;29.4;43.5
2023-11-18 18:00:00;21;79.2;29.2;43.4
2023-11-18 19:00:00;53;79.6;40.5;55.1
2023-11-18 20:00:00;16;79.3;30.0;43.4
2023-11-18 21:00:00;20;79.2;29.7;43.7
2023-11-18 22:00:00;17;79.0;29.6;42.5
2023-11-18 23:00:00;39;78.4;57.9;71.0
2023-11-19 00:00:00;1;71.7;41.4;51.3
2023-11-19 01:00:00;9;78.1;27.4;37.8
2023-11-19 02:00:00;10;78.5;27.6;38.0
2023-11-19 03:00:00;35;78.9;42.4;50.8
2023-11-19 04:00:00;8;77.9;27.2;37.9
2023-11-19 05:00:00;9;78.7;27.0;37.5
2023-11-19 06:00:00;29;79.3;28.6;43.7
2023-11-19 07:00:00;27;79.4;29.8;44.1
2023-11-19 08:00:00;40;79.3;40.3;53.2
2023-11-19 09:00:00;22;79.4;29.0;43.3
2023-11-19 10:00:00;55;79.5;41.3;55.0
2023-11-19 11:00:00;17;79.0;28.7;42.4
2023-11-19 12:00:00;55;79.5;42.5;55.9
2023-11-19 13:00:00;16;79.0;28.5;40.8
2023-11-19 14:00:00;37;78.9;37.6;49.5
2023-11-19 15:00:00;37;78.9;32.7;46.0
2023-11-19 16:00:00;16;78.3;32.4;42.7
2023-11-19 17:00:00;15;78.6;28.0;39.5
2023-11-19 18:00:00;36;78.9;33.3;46.1
2023-11-19 19:00:00;23;78.5;35.5;45.6
2023-11-19 20:00:00;51;79.0;41.4;54.3
2023-11-19 21:00:00;15;78.6;28.8;41.3
2023-11-19 22:00:00;27;78.8;30.4;44.0
2023-11-19 23:00:00;24;77.0;60.0;74.4
2023-11-20 00:00:00;31;73.2;46.1;53.5
2023-11-20 01:00:00;4;75.0;37.2;38.4
2023-11-20 02:00:00;9;77.8;27.0;37.3
2023-11-20 03:00:00;10;78.0;27.0;37.6
2023-11-20 04:00:00;43;78.5;42.3;51.9
2023-11-20 05:00:00;7;77.7;27.3;38.1
2023-11-20 06:00:00;30;79.0;28.8;44.0
2023-11-20 07:00:00;23;79.0;29.0;43.7
2023-11-20 08:00:00;44;79.2;36.5;51.1
2023-11-20 09:00:00;23;78.9;33.3;46.8
2023-11-20 10:00:00;17;78.1;28.8;41.7
2023-11-20 11:00:00;46;79.5;40.1;52.4
2023-11-20 12:00:00;37;78.2;37.4;49.0
2023-11-20 13:00:00;11;78.4;27.7;38.5
2023-11-20 14:00:00;53;78.8;43.0;54.4
2023-11-20 15:00:00;10;77.3;27.5;38.2
2023-11-20 16:00:00;14;77.5;27.5;38.4
2023-11-20 17:00:00;15;76.7;27.8;38.8
2023-11-20 18:00:00;45;78.9;40.5;51.8
2023-11-20 19:00:00;16;77.0;27.7;39.8
2023-11-20 20:00:00;50;78.4;41.6;53.9
2023-11-20 21:00:00;45;77.5;38.7;50.8
2023-11-20 22:00:00;13;77.3;27.9;39.6
2023-11-20 23:00:00;1;67.3;28.7;37.1
2023-11-21 00:00:00;2;70.5;28.1;36.5
2023-11-21 01:00:00;36;74.9;50.8;51.4
2023-11-21 02:00:00;4;75.0;27.2;35.6
2023-11-21 03:00:00;5;74.4;26.5;36.0
2023-11-21 04:00:00;8;76.3;26.6;36.2
2023-11-21 05:00:00;10;77.3;26.5;36.7
2023-11-21 06:00:00;51;78.0;41.5;54.8
2023-11-21 07:00:00;24;76.8;29.0;43.1
2023-11-21 08:00:00;22;78.2;29.0;42.7
2023-11-21 09:00:00;56;78.2;41.9;55.3
2023-11-21 10:00:00;17;78.0;28.9;42.6
2023-11-21 11:00:00;19;78.4;28.7;41.9
2023-11-21 12:00:00;54;78.0;41.7;54.4
2023-11-21 13:00:00;28;77.7;30.9;44.3
2023-11-21 14:00:00;30;78.6;37.1;48.7
2023-11-21 15:00:00;18;78.0;28.5;40.6
2023-11-21 16:00:00;16;77.9;28.3;40.2
2023-11-21 17:00:00;21;78.1;28.9;42.5
2023-11-21 18:00:00;52;78.4;41.6;54.6
2023-11-21 19:00:00;44;78.3;35.6;50.2
2023-11-21 20:00:00;31;78.3;37.0;50.1
2023-11-21 21:00:00;51;78.6;39.7;53.3
2023-11-21 22:00:00;19;78.5;29.9;43.8
2023-11-21 23:00:00;1;68.6;29.7;39.3
2023-11-22 00:00:00;8;77.1;27.8;38.2
2023-11-22 01:00:00;36;78.0;37.0;48.3
2023-11-22 02:00:00;10;77.0;34.8;41.6
2023-11-22 03:00:00;10;77.7;27.5;37.8
2023-11-22 04:00:00;10;78.0;27.1;37.7
2023-11-22 05:00:00;11;78.0;27.0;37.7
2023-11-22 06:00:00;51;78.9;39.5;53.9
2023-11-22 07:00:00;24;79.0;29.0;43.7
2023-11-22 08:00:00;32;78.8;30.4;45.3
2023-11-22 09:00:00;42;79.0;37.6;51.5
2023-11-22 10:00:00;21;79.0;29.0;43.3
2023-11-22 11:00:00;51;79.3;41.2;54.0
2023-11-22 12:00:00;13;78.6;28.4;40.4
2023-11-22 13:00:00;48;79.0;38.9;51.6
2023-11-22 14:00:00;18;79.0;27.8;40.7
2023-11-22 15:00:00;46;79.1;38.6;51.9
2023-11-22 16:00:00;20;79.1;28.5;42.9
2023-11-22 17:00:00;26;79.1;29.7;45.4
2023-11-22 18:00:00;58;79.3;40.5;56.3
2023-11-22 19:00:00;25;79.0;30.9;47.0
2023-11-22 20:00:00;68;79.6;44.5;60.2
2023-11-22 21:00:00;41;79.3;34.9;51.4
2023-11-22 22:00:00;33;79.6;35.9;51.1
2023-11-22 23:00:00;5;75.8;29.7;40.7
2023-11-23 00:00:00;39;78.9;39.8;50.3
2023-11-23 01:00:00;10;78.5;28.2;39.9
2023-11-23 02:00:00;14;79.0;28.4;40.5
2023-11-23 03:00:00;15;79.1;28.3;40.8
2023-11-23 04:00:00;15;79.1;28.3;40.9
2023-11-23 05:00:00;42;79.5;40.6;52.7
2023-11-23 06:00:00;35;79.9;30.6;48.3
2023-11-23 07:00:00;31;80.0;31.0;49.0
2023-11-23 08:00:00;61;80.0;41.7;58.0
2023-11-23 09:00:00;26;80.0;31.5;48.7
2023-11-23 10:00:00;55;80.0;40.8;56.7
2023-11-23 11:00:00;44;80.1;35.1;51.4
2023-11-23 12:00:00;23;80.0;33.3;47.5
2023-11-23 13:00:00;20;79.8;29.9;44.2
2023-11-23 14:00:00;49;80.1;40.9;55.0
2023-11-23 15:00:00;21;79.9;29.5;44.1
2023-11-23 16:00:00;22;79.8;29.8;44.5
2023-11-23 17:00:00;54;80.0;40.1;55.1
2023-11-23 18:00:00;27;79.9;31.0;46.7
2023-11-23 19:00:00;62;80.2;42.2;58.2
2023-11-23 20:00:00;57;80.1;41.3;57.6
2023-11-23 21:00:00;29;80.1;33.1;49.9
2023-11-23 22:00:00;39;80.2;34.8;52.3
2023-11-23 23:00:00;28;79.5;40.3;50.5
2023-11-24 00:00:00;16;79.9;29.8;42.2
2023-11-24 01:00:00;16;79.9;30.0;42.2
2023-11-24 02:00:00;17;79.9;30.0;42.1
2023-11-24 03:00:00;19;79.9;29.4;42.3
2023-11-24 04:00:00;33;80.2;41.3;52.4
2023-11-24 05:00:00;14;79.8;29.0;40.1
2023-11-24 06:00:00;35;80.3;30.9;47.7
2023-11-24 07:00:00;28;80.5;31.1;47.6
2023-11-24 08:00:00;56;80.4;40.6;56.6
2023-11-24 09:00:00;24;80.5;31.3;46.8
2023-11-24 10:00:00;23;80.3;31.0;45.8
2023-11-24 11:00:00;54;80.5;40.5;54.9
2023-11-24 12:00:00;21;80.1;30.3;44.3
2023-11-24 13:00:00;48;80.1;38.9;52.8
2023-11-24 14:00:00;19;80.0;30.2;43.1
2023-11-24 15:00:00;52;80.1;39.6;53.1
2023-11-24 16:00:00;20;79.8;30.0;43.6
2023-11-24 17:00:00;23;79.8;30.1;44.4
2023-11-24 18:00:00;32;79.9;31.6;46.9
2023-11-24 19:00:00;57;80.2;44.0;57.7
2023-11-24 20:00:00;45;80.0;37.5;51.9
2023-11-24 21:00:00;43;80.0;36.6;52.0
2023-11-24 22:00:00;25;79.8;31.6;47.0
2023-11-24 23:00:00;3;75.6;30.7;40.9
2023-11-25 00:00:00;40;79.3;42.4;51.7
2023-11-25 01:00:00;14;79.3;28.8;40.2
2023-11-25 02:00:00;13;79.4;29.0;40.0
2023-11-25 03:00:00;13;79.4;28.9;40.0
2023-11-25 04:00:00;28;80.0;32.7;45.2
2023-11-25 05:00:00;27;80.0;37.9;49.2
2023-11-25 06:00:00;40;80.4;32.2;50.1
2023-11-25 07:00:00;33;80.4;32.4;50.0
2023-11-25 08:00:00;36;80.4;33.3;51.9
2023-11-25 09:00:00;56;80.6;42.1;58.3
2023-11-25 10:00:00;29;80.5;33.0;49.9
2023-11-25 11:00:00;74;80.9;45.6;61.5
2023-11-25 12:00:00;22;80.5;31.8;47.0
2023-11-25 13:00:00;63;80.8;42.2;58.4
2023-11-25 14:00:00;38;80.4;34.6;50.3
2023-11-25 15:00:00;31;80.5;35.3;49.4
2023-11-25 16:00:00;24;80.3;31.0;46.1
2023-11-25 17:00:00;25;80.3;31.2;46.3
2023-11-25 18:00:00;58;80.4;40.6;56.0
2023-11-25 19:00:00;27;80.4;32.0;47.6
2023-11-25 20:00:00;60;80.5;40.9;56.9
2023-11-25 21:00:00;28;80.5;32.0;48.9
2023-11-25 22:00:00;60;80.7;40.3;57.0
2023-11-25 23:00:00;7;77.3;31.6;42.2
2023-11-26 00:00:00;13;80.1;29.9;41.3
2023-11-26 01:00:00;15;80.0;29.4;41.7
2023-11-26 02:00:00;24;80.1;30.7;44.0
2023-11-26 03:00:00;32;80.3;39.8;51.4
2023-11-26 04:00:00;20;80.2;29.6;42.2
2023-11-26 05:00:00;23;80.5;30.0;43.3
2023-11-26 06:00:00;45;80.9;33.2;53.2
2023-11-26 07:00:00;54;81.0;42.0;59.7
2023-11-26 08:00:00;34;81.0;34.2;53.4
2023-11-26 09:00:00;33;81.1;33.9;52.7
2023-11-26 10:00:00;62;81.0;41.3;58.2
2023-11-26 11:00:00;26;80.9;32.8;49.2
2023-11-26 12:00:00;51;81.2;38.2;54.3
2023-11-26 13:00:00;21;80.8;31.8;46.6
2023-11-26 14:00:00;60;81.3;44.4;58.3
2023-11-26 15:00:00;22;80.8;31.2;46.1
2023-11-26 16:00:00;22;80.7;31.0;46.2
2023-11-26 17:00:00;53;80.9;38.3;54.3
2023-11-26 18:00:00;25;80.6;32.0;47.7
2023-11-26 19:00:00;27;80.8;32.0;48.5
2023-11-26 20:00:00;61;81.0;41.5;58.4
2023-11-26 21:00:00;30;80.9;33.0;50.8
2023-11-26 22:00:00;68;80.9;42.8;60.1
2023-11-26 23:00:00;8;79.7;30.9;42.9
2023-11-27 00:00:00;16;80.5;30.0;42.6
2023-11-27 01:00:00;15;80.3;30.0;42.2
2023-11-27 02:00:00;20;80.5;30.7;43.2
2023-11-27 03:00:00;35;80.6;40.6;52.3
2023-11-27 04:00:00;18;80.6;29.7;42.1
2023-11-27 05:00:00;18;80.7;29.8;42.2
2023-11-27 06:00:00;71;81.1;41.3;58.6
2023-11-27 07:00:00;30;81.0;32.4;49.8
2023-11-27 08:00:00;67;81.2;41.5;59.2
2023-11-27 09:00:00;31;81.1;33.3;51.1
2023-11-27 10:00:00;27;81.0;32.5;49.4
2023-11-27 11:00:00;57;81.2;40.6;56.2
2023-11-27 12:00:00;37;80.9;33.2;48.9
2023-11-27 13:00:00;31;80.8;35.9;49.3
2023-11-27 14:00:00;59;80.8;40.7;55.6
2023-11-27 15:00:00;31;80.6;35.8;49.2
2023-11-27 16:00:00;36;80.6;33.1;48.3
2023-11-27 17:00:00;38;80.4;36.2;51.0
2023-11-27 18:00:00;55;80.6;38.4;54.5
2023-11-27 19:00:00;29;80.6;31.9;48.7
2023-11-27 20:00:00;72;80.8;41.4;59.2
2023-11-27 21:00:00;51;80.8;40.9;56.1
2023-11-27 22:00:00;57;80.8;41.7;57.9
2023-11-27 23:00:00;5;77.7;31.7;43.0
2023-11-28 00:00:00;13;80.0;29.9;41.3
2023-11-28 01:00:00;14;79.9;29.8;41.1
2023-11-28 02:00:00;13;80.0;29.3;40.8
2023-11-28 03:00:00;35;79.7;34.2;47.4
2023-11-28 04:00:00;23;80.1;37.3;47.2
2023-11-28 05:00:00;13;80.0;29.0;39.9
2023-11-28 06:00:00;34;80.7;30.6;46.7
2023-11-28 07:00:00;24;80.2;30.9;45.6
2023-11-28 08:00:00;53;80.7;40.6;55.5
2023-11-28 09:00:00;22;80.5;31.1;45.4
2023-11-28 10:00:00;53;80.4;39.1;54.0
2023-11-28 11:00:00;22;80.3;31.0;45.7
2023-11-28 12:00:00;21;80.6;30.2;44.6
2023-11-28 13:00:00;54;80.4;40.8;55.1
2023-11-28 14:00:00;25;80.2;30.8;45.8
2023-11-28 15:00:00;51;80.4;38.2;54.3
2023-11-28 16:00:00;27;80.2;32.2;49.3
2023-11-28 17:00:00;27;80.2;32.1;49.2
2023-11-28 18:00:00;58;80.6;41.8;58.0
2023-11-28 19:00:00;27;80.4;32.9;50.0
2023-11-28 20:00:00;62;80.4;40.0;57.5
2023-11-28 21:00:00;54;80.6;38.5;56.2
2023-11-28 22:00:00;29;80.2;33.1;51.0
2023-11-28 23:00:00;37;79.9;38.7;52.9
2023-11-29 00:00:00;16;80.2;31.9;43.8
2023-11-29 01:00:00;20;80.1;30.1;44.0
2023-11-29 02:00:00;20;80.6;30.3;44.0
2023-11-29 03:00:00;17;80.2;30.0;42.7
2023-11-29 04:00:00;40;80.7;41.7;53.9
2023-11-29 05:00:00;19;80.3;29.9;42.6
2023-11-29 06:00:00;40;80.9;32.5;51.4
2023-11-29 07:00:00;35;80.9;33.3;52.3
2023-11-29 08:00:00;67;81.0;42.7;60.4
2023-11-29 09:00:00;64;81.2;42.5;60.3
2023-11-29 10:00:00;30;81.1;33.2;51.2
2023-11-29 11:00:00;53;81.1;39.2;56.3
2023-11-29 12:00:00;49;81.3;38.4;55.4
2023-11-29 13:00:00;26;81.0;32.2;49.4
2023-11-29 14:00:00;52;81.1;39.5;55.8
2023-11-29 15:00:00;24;81.0;31.1;48.6
2023-11-29 16:00:00;27;81.0;31.1;48.4
2023-11-29 17:00:00;28;81.0;31.3;49.2
2023-11-29 18:00:00;72;81.1;42.1;59.9
2023-11-29 19:00:00;63;81.2;41.8;59.0
2023-11-29 20:00:00;29;81.0;32.8;51.5
2023-11-29 21:00:00;48;81.1;39.2;56.4
2023-11-29 22:00:00;28;81.0;32.7;51.1
2023-11-29 23:00:00;6;79.2;30.5;42.5
2023-11-30 00:00:00;43;80.5;40.2;53.5
2023-11-30 01:00:00;16;80.3;29.1;42.1
2023-11-30 02:00:00;14;80.3;29.0;41.6
2023-11-30 03:00:00;15;80.5;29.0;41.5
2023-11-30 04:00:00;44;80.9;41.0;54.5
2023-11-30 05:00:00;18;80.8;29.1;42.8
2023-11-30 06:00:00;39;81.1;31.5;51.9
2023-11-30 07:00:00;32;81.0;32.0;51.4
2023-11-30 08:00:00;64;81.4;40.4;59.1
2023-11-30 09:00:00;30;81.3;33.3;50.9
2023-11-30 10:00:00;55;81.2;38.6;56.3
2023-11-30 11:00:00;29;81.2;32.1;50.1
2023-11-30 12:00:00;30;80.9;32.0;50.1
2023-11-30 13:00:00;61;81.3;40.8;58.2
2023-11-30 14:00:00;30;81.0;32.1;50.1
2023-11-30 15:00:00;29;81.0;31.5;49.7
2023-11-30 16:00:00;59;81.0;38.1;56.3
2023-11-30 17:00:00;34;81.2;35.4;51.9
2023-11-30 18:00:00;27;80.9;31.4;48.8
2023-11-30 19:00:00;25;81.0;31.1;48.2
2023-11-30 20:00:00;64;80.9;41.7;57.7
2023-11-30 21:00:00;47;80.9;38.5;54.4
2023-11-30 22:00:00;24;80.8;31.1;47.5
2023-11-30 23:00:00;31;78.6;53.7;62.2
2023-12-01 00:00:00;11;79.5;28.8;39.8
2023-12-01 01:00:00;12;79.9;28.8;40.0
2023-12-01 02:00:00;17;79.9;29.2;40.8
2023-12-01 03:00:00;37;79.9;41.4;52.0
2023-12-01 04:00:00;13;80.0;28.0;39.4
2023-12-01 05:00:00;13;79.8;28.0;39.3
2023-12-01 06:00:00;33;80.5;29.8;46.4
2023-12-01 07:00:00;53;80.6;40.5;55.8
2023-12-01 08:00:00;29;80.4;30.9;47.6
2023-12-01 09:00:00;59;80.7;39.1;55.9
2023-12-01 10:00:00;28;80.2;31.4;47.9
2023-12-01 11:00:00;26;80.4;31.0;47.5
2023-12-01 12:00:00;54;80.6;39.6;55.2
2023-12-01 13:00:00;27;80.3;31.0;47.8
2023-12-01 14:00:00;56;80.5;39.2;56.3
2023-12-01 15:00:00;30;80.2;32.0;49.6
2023-12-01 16:00:00;29;80.3;31.9;49.1
2023-12-01 17:00:00;36;80.3;33.0;50.9
2023-12-01 18:00:00;49;80.4;40.4;56.7
2023-12-01 19:00:00;30;80.4;32.3;50.7
2023-12-01 20:00:00;69;80.6;43.7;60.7
2023-12-01 21:00:00;31;80.6;33.0;51.6
2023-12-01 22:00:00;48;80.7;38.1;55.4
2023-12-01 23:00:00;8;79.5;31.0;42.8
2023-12-02 00:00:00;14;80.0;30.0;42.3
2023-12-02 01:00:00;47;80.5;40.6;53.5
2023-12-02 02:00:00;14;80.1;29.8;42.0
2023-12-02 03:00:00;16;80.1;29.2;41.9
2023-12-02 04:00:00;16;80.0;29.0;42.0
2023-12-02 05:00:00;16;80.2;29.0;41.6
2023-12-02 06:00:00;55;80.9;40.7;58.0
2023-12-02 07:00:00;29;80.7;32.0;50.6
2023-12-02 08:00:00;30;80.8;32.7;51.3
2023-12-02 09:00:00;54;80.9;37.7;56.2
2023-12-02 10:00:00;38;80.9;37.5;54.6
2023-12-02 11:00:00;28;80.9;33.0;51.8
2023-12-02 12:00:00;55;81.0;39.9;57.7
2023-12-02 13:00:00;30;80.8;33.0;52.1
2023-12-02 14:00:00;61;81.2;42.1;59.3
2023-12-02 15:00:00;40;80.9;34.9;53.3
2023-12-02 16:00:00;58;81.0;42.5;60.1
2023-12-02 17:00:00;30;81.0;33.0;52.6
2023-12-02 18:00:00;33;80.9;33.0;53.0
2023-12-02 19:00:00;67;81.2;42.3;60.8
2023-12-02 20:00:00;34;81.1;33.0;54.1
2023-12-02 21:00:00;35;81.1;33.1;54.2
2023-12-02 22:00:00;54;81.4;37.1;57.9
2023-12-02 23:00:00;26;80.5;38.0;50.6
2023-12-03 00:00:00;21;81.0;30.1;45.0
2023-12-03 01:00:00;21;81.0;30.0;45.1
2023-12-03 02:00:00;51;81.2;40.1;54.7
2023-12-03 03:00:00;24;81.1;30.0;45.4
