Site;SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-11-21 21:00:00;35;78.0;42.0;56.7
2023-11-21 22:00:00;34;78.1;42.0;57.1
2023-11-21 23:00:00;0;62.4;37.4;54.7
2023-11-22 00:00:00;0;53.4;35.5;50.9
2023-11-22 01:00:00;0;54.0;36.8;53.3
2023-11-22 02:00:00;0;47.1;30.7;47.9
2023-11-22 03:00:00;0;46.7;33.4;46.6
2023-11-22 04:00:00;0;45.6;33.5;46.1
2023-11-22 05:00:00;49;77.2;37.3;66.2
2023-11-22 06:00:00;67;78.9;48.0;69.5
2023-11-22 07:00:00;28;78.5;42.6;57.7
2023-11-22 08:00:00;39;78.7;41.8;57.3
2023-11-22 09:00:00;38;78.7;42.0;57.3
2023-11-22 10:00:00;38;78.8;42.0;57.3
2023-11-22 11:00:00;35;78.9;42.0;56.2
2023-11-22 12:00:00;33;78.7;42.0;55.4
2023-11-22 13:00:00;44;79.0;47.2;61.6
2023-11-22 14:00:00;33;78.5;41.5;55.2
2023-11-22 15:00:00;33;78.6;41.5;55.4
2023-11-22 16:00:00;33;78.4;41.2;55.7
2023-11-22 17:00:00;39;79.0;42.5;58.1
2023-11-22 18:00:00;39;78.6;43.5;59.0
2023-11-22 19:00:00;39;79.1;44.0;59.4
2023-11-22 20:00:00;39;79.2;44.0;59.8
2023-11-22 21:00:00;39;79.1;44.0;59.7
2023-11-22 22:00:00;38;79.3;44.0;60.3
2023-11-22 23:00:00;0;63.8;38.4;56.3
2023-11-23 00:00:00;0;56.7;38.1;54.1
2023-11-23 01:00:00;0;53.6;35.1;53.6
2023-11-23 02:00:00;0;47.6;29.9;48.6
2023-11-23 03:00:00;0;48.9;35.6;48.9
2023-11-23 04:00:00;10;57.2;38.2;54.8
2023-11-23 05:00:00;65;79.2;43.4;71.2
2023-11-23 06:00:00;64;80.1;53.0;73.3
2023-11-23 07:00:00;37;79.6;46.0;61.7
2023-11-23 08:00:00;43;80.0;44.7;61.5
2023-11-23 09:00:00;45;79.9;45.0;62.0
2023-11-23 10:00:00;41;79.8;45.0;61.2
2023-11-23 11:00:00;40;80.0;44.5;60.3
2023-11-23 12:00:00;38;80.0;44.3;59.8
2023-11-23 13:00:00;37;79.7;44.1;59.5
2023-11-23 14:00:00;35;79.9;44.5;59.1
2023-11-23 15:00:00;41;79.6;46.0;61.4
2023-11-23 16:00:00;42;80.1;44.9;59.9
2023-11-23 17:00:00;39;79.7;43.9;59.1
2023-11-23 18:00:00;40;79.8;44.2;60.0
2023-11-23 19:00:00;39;79.9;45.0;60.7
2023-11-23 20:00:00;40;79.8;45.0;61.4
2023-11-23 21:00:00;41;79.9;45.0;61.8
2023-11-23 22:00:00;40;79.8;45.6;61.9
2023-11-23 23:00:00;24;79.2;38.9;50.6
2023-11-24 00:00:00;31;79.1;38.1;51.0
2023-11-24 01:00:00;31;79.0;38.9;51.2
2023-11-24 02:00:00;31;79.0;39.0;51.3
2023-11-24 03:00:00;25;79.3;38.2;51.4
2023-11-24 04:00:00;12;72.3;37.6;65.9
2023-11-24 05:00:00;61;79.9;46.9;72.0
2023-11-24 06:00:00;54;80.7;54.3;73.1
2023-11-24 07:00:00;34;80.1;46.1;61.3
2023-11-24 08:00:00;41;80.0;44.4;61.0
2023-11-24 09:00:00;40;80.2;44.6;60.6
2023-11-24 10:00:00;38;80.3;44.8;59.9
2023-11-24 11:00:00;38;80.1;44.4;59.5
2023-11-24 12:00:00;37;80.0;44.9;59.7
2023-11-24 13:00:00;37;80.1;43.6;59.1
2023-11-24 14:00:00;35;79.9;43.5;58.6
2023-11-24 15:00:00;35;80.0;43.0;58.0
2023-11-24 16:00:00;36;79.3;43.0;58.3
2023-11-24 17:00:00;36;79.6;43.3;58.5
2023-11-24 18:00:00;37;79.3;43.0;58.4
2023-11-24 19:00:00;40;79.6;43.6;59.3
2023-11-24 20:00:00;39;79.7;44.0;59.4
2023-11-24 21:00:00;40;79.9;44.0;60.0
2023-11-24 22:00:00;39;79.6;44.3;60.8
2023-11-24 23:00:00;0;64.3;38.9;57.1
2023-11-25 00:00:00;0;57.3;38.6;55.0
2023-11-25 01:00:00;0;54.9;35.8;55.4
2023-11-25 02:00:00;0;48.8;30.3;49.9
2023-11-25 03:00:00;0;48.7;35.4;48.8
2023-11-25 04:00:00;10;58.3;38.0;56.0
2023-11-25 05:00:00;70;79.9;44.6;72.7
2023-11-25 06:00:00;73;80.8;54.9;75.2
2023-11-25 07:00:00;38;80.1;47.1;62.8
2023-11-25 08:00:00;48;80.2;45.7;63.6
2023-11-25 09:00:00;45;80.5;45.9;62.8
2023-11-25 10:00:00;43;80.1;45.6;62.3
2023-11-25 11:00:00;42;80.5;45.3;61.8
2023-11-25 12:00:00;41;80.7;45.0;61.1
2023-11-25 13:00:00;42;80.2;44.6;60.9
2023-11-25 14:00:00;41;80.2;45.0;60.8
2023-11-25 15:00:00;41;80.2;44.2;60.3
2023-11-25 16:00:00;41;80.0;44.5;60.5
2023-11-25 17:00:00;42;80.2;44.4;60.8
2023-11-25 18:00:00;42;80.1;44.9;61.1
2023-11-25 19:00:00;42;80.5;44.9;61.3
2023-11-25 20:00:00;43;80.2;45.0;61.7
2023-11-25 21:00:00;43;80.4;45.0;62.0
2023-11-25 22:00:00;43;80.2;45.2;62.2
2023-11-25 23:00:00;14;78.8;37.8;50.3
2023-11-26 00:00:00;16;77.1;36.0;50.4
2023-11-26 01:00:00;17;77.9;36.0;50.6
2023-11-26 02:00:00;17;78.0;36.0;50.7
2023-11-26 03:00:00;17;78.0;36.0;50.8
2023-11-26 04:00:00;50;79.7;38.9;62.4
2023-11-26 05:00:00;71;81.0;53.0;75.1
2023-11-26 06:00:00;66;81.1;58.3;77.5
2023-11-26 07:00:00;39;80.8;49.1;65.7
2023-11-26 08:00:00;48;80.9;47.2;65.5
2023-11-26 09:00:00;49;81.1;47.4;65.8
2023-11-26 10:00:00;47;80.9;46.9;65.1
2023-11-26 11:00:00;44;81.1;46.6;63.6
2023-11-26 12:00:00;41;80.8;46.6;62.8
2023-11-26 13:00:00;40;81.0;46.0;62.3
2023-11-26 14:00:00;39;80.7;45.9;61.6
2023-11-26 15:00:00;39;80.8;45.0;61.2
2023-11-26 16:00:00;38;80.4;44.5;60.3
2023-11-26 17:00:00;42;80.8;44.5;61.4
2023-11-26 18:00:00;43;80.6;45.0;62.2
2023-11-26 19:00:00;43;80.6;45.3;62.6
2023-11-26 20:00:00;44;80.6;45.6;63.2
2023-11-26 21:00:00;46;80.6;46.0;64.1
2023-11-26 22:00:00;45;80.9;46.3;64.1
2023-11-26 23:00:00;26;79.8;40.3;52.2
2023-11-27 00:00:00;33;79.9;39.1;52.2
2023-11-27 01:00:00;35;80.2;39.5;52.6
2023-11-27 02:00:00;34;80.9;59.0;69.2
2023-11-27 03:00:00;39;80.1;37.8;51.7
2023-11-27 04:00:00;48;80.6;44.8;64.3
2023-11-27 05:00:00;63;81.0;53.8;74.8
2023-11-27 06:00:00;62;81.2;55.8;76.1
2023-11-27 07:00:00;36;80.8;47.9;63.6
2023-11-27 08:00:00;44;80.9;46.0;63.5
2023-11-27 09:00:00;44;81.0;47.0;63.9
2023-11-27 10:00:00;43;81.1;46.2;63.1
2023-11-27 11:00:00;41;80.7;45.5;61.4
2023-11-27 12:00:00;40;80.8;45.4;61.0
2023-11-27 13:00:00;40;80.4;44.5;60.3
2023-11-27 14:00:00;40;80.4;44.0;60.2
2023-11-27 15:00:00;38;80.3;44.5;59.7
2023-11-27 16:00:00;40;80.2;44.3;60.1
2023-11-27 17:00:00;40;80.1;44.6;60.5
2023-11-27 18:00:00;40;80.4;45.0;60.9
2023-11-27 19:00:00;41;80.1;45.0;61.3
2023-11-27 20:00:00;42;80.2;45.5;61.9
2023-11-27 21:00:00;42;80.2;46.0;62.1
2023-11-27 22:00:00;40;80.4;46.0;62.4
2023-11-27 23:00:00;0;65.0;39.5;58.0
2023-11-28 00:00:00;0;58.6;39.3;56.2
2023-11-28 01:00:00;0;55.1;35.7;55.8
2023-11-28 02:00:00;0;49.3;30.4;50.4
2023-11-28 03:00:00;0;49.1;35.9;49.3
2023-11-28 04:00:00;12;60.0;36.5;57.1
2023-11-28 05:00:00;65;79.8;43.4;70.9
2023-11-28 06:00:00;62;80.8;52.1;72.6
2023-11-28 07:00:00;33;80.2;44.7;59.5
2023-11-28 08:00:00;43;80.1;43.5;59.7
2023-11-28 09:00:00;41;80.5;44.0;59.6
2023-11-28 10:00:00;41;80.4;43.9;59.7
2023-11-28 11:00:00;40;80.0;44.0;59.8
2023-11-28 12:00:00;38;79.9;44.0;58.9
2023-11-28 13:00:00;39;80.6;44.5;59.3
2023-11-28 14:00:00;41;80.0;44.3;59.8
2023-11-28 15:00:00;42;80.2;45.1;61.0
2023-11-28 16:00:00;42;80.1;45.0;61.1
2023-11-28 17:00:00;42;80.0;46.0;61.7
2023-11-28 18:00:00;43;80.1;45.9;62.1
2023-11-28 19:00:00;44;80.3;45.9;62.4
2023-11-28 20:00:00;43;80.3;46.0;62.2
2023-11-28 21:00:00;44;80.2;46.0;62.6
2023-11-28 22:00:00;44;80.4;46.4;63.0
2023-11-28 23:00:00;27;79.6;39.5;51.6
2023-11-29 00:00:00;36;80.1;39.0;52.6
2023-11-29 01:00:00;36;79.8;40.0;53.4
2023-11-29 02:00:00;37;80.0;40.0;53.5
2023-11-29 03:00:00;35;80.0;39.7;52.6
2023-11-29 04:00:00;49;80.6;45.1;65.3
2023-11-29 05:00:00;65;80.9;53.8;75.0
2023-11-29 06:00:00;63;81.1;56.8;76.5
2023-11-29 07:00:00;38;80.6;49.1;64.7
2023-11-29 08:00:00;46;81.1;47.3;65.0
2023-11-29 09:00:00;49;81.0;47.0;65.3
2023-11-29 10:00:00;50;81.0;47.3;65.4
2023-11-29 11:00:00;53;81.1;48.6;66.0
2023-11-29 12:00:00;44;81.0;47.4;63.9
2023-11-29 13:00:00;42;80.9;47.2;63.4
2023-11-29 14:00:00;42;81.0;47.0;62.8
2023-11-29 15:00:00;41;81.0;46.0;62.1
2023-11-29 16:00:00;40;80.7;45.3;60.8
2023-11-29 17:00:00;44;81.0;45.6;62.2
2023-11-29 18:00:00;44;80.8;46.0;63.0
2023-11-29 19:00:00;45;80.8;47.0;63.8
2023-11-29 20:00:00;46;81.0;46.8;64.1
2023-11-29 21:00:00;45;81.0;47.4;64.2
2023-11-29 22:00:00;44;81.0;46.7;63.7
2023-11-29 23:00:00;26;80.1;40.0;51.9
2023-11-30 00:00:00;34;80.0;39.0;51.9
2023-11-30 01:00:00;34;80.0;39.0;52.0
2023-11-30 02:00:00;32;80.0;39.0;51.5
2023-11-30 03:00:00;33;80.0;39.0;51.3
2023-11-30 04:00:00;49;80.5;44.3;64.1
2023-11-30 05:00:00;65;81.2;54.1;75.3
2023-11-30 06:00:00;62;81.5;57.2;76.5
2023-11-30 07:00:00;36;81.2;48.9;64.1
2023-11-30 08:00:00;44;81.0;46.6;63.4
2023-11-30 09:00:00;45;81.1;46.0;63.4
2023-11-30 10:00:00;45;81.0;45.9;63.1
2023-11-30 11:00:00;43;81.0;46.0;62.9
2023-11-30 12:00:00;43;81.0;46.0;62.7
2023-11-30 13:00:00;43;80.9;46.0;62.5
2023-11-30 14:00:00;43;80.9;46.0;62.5
2023-11-30 15:00:00;43;81.0;48.2;63.9
2023-11-30 16:00:00;52;80.9;46.1;63.6
2023-11-30 17:00:00;42;80.8;46.3;62.0
2023-11-30 18:00:00;42;80.9;45.6;61.9
2023-11-30 19:00:00;42;80.7;45.2;61.5
2023-11-30 20:00:00;41;80.7;45.1;61.3
2023-11-30 21:00:00;42;80.7;44.8;61.1
2023-11-30 22:00:00;40;80.8;45.0;60.9
2023-11-30 23:00:00;3;75.5;43.2;48.3
2023-12-01 00:00:00;1;69.4;46.1;47.9
2023-12-01 01:00:00;1;70.3;47.2;47.9
2023-12-01 02:00:00;1;67.7;46.9;47.9
2023-12-01 03:00:00;1;65.9;47.0;47.7
2023-12-01 04:00:00;15;67.8;45.0;54.7
2023-12-01 05:00:00;63;80.2;46.1;70.2
2023-12-01 06:00:00;63;80.9;51.8;72.4
2023-12-01 07:00:00;37;80.2;45.6;60.6
2023-12-01 08:00:00;44;80.4;43.8;60.5
2023-12-01 09:00:00;44;80.2;44.0;60.6
2023-12-01 10:00:00;43;80.4;44.0;60.5
2023-12-01 11:00:00;43;80.3;44.0;60.3
2023-12-01 12:00:00;41;80.1;44.0;60.1
2023-12-01 13:00:00;41;80.1;43.9;59.9
2023-12-01 14:00:00;41;80.1;44.9;60.5
2023-12-01 15:00:00;42;80.2;45.0;61.0
2023-12-01 16:00:00;41;80.3;45.0;60.7
2023-12-01 17:00:00;42;80.0;45.0;61.0
2023-12-01 18:00:00;43;80.1;45.0;61.4
2023-12-01 19:00:00;42;80.1;45.0;61.7
2023-12-01 20:00:00;43;80.3;45.1;61.9
2023-12-01 21:00:00;44;80.4;45.7;62.3
2023-12-01 22:00:00;42;80.3;45.7;62.1
2023-12-01 23:00:00;3;72.7;43.2;48.3
2023-12-02 00:00:00;1;70.2;46.6;48.3
2023-12-02 01:00:00;1;70.4;47.3;48.3
2023-12-02 02:00:00;1;68.0;47.0;48.3
2023-12-02 03:00:00;1;66.0;47.2;48.3
2023-12-02 04:00:00;19;70.7;46.3;59.0
2023-12-02 05:00:00;70;80.6;48.5;72.7
2023-12-02 06:00:00;67;81.0;54.2;74.7
2023-12-02 07:00:00;41;80.3;46.5;62.6
2023-12-02 08:00:00;48;80.7;45.4;63.0
2023-12-02 09:00:00;48;80.8;45.8;63.1
2023-12-02 10:00:00;47;80.8;46.0;63.5
2023-12-02 11:00:00;47;80.7;45.9;63.1
2023-12-02 12:00:00;51;81.0;49.4;65.6
2023-12-02 13:00:00;47;81.0;45.8;63.1
2023-12-02 14:00:00;46;80.8;45.7;62.8
2023-12-02 15:00:00;47;80.9;46.0;63.5
2023-12-02 16:00:00;48;80.9;46.6;64.2
2023-12-02 17:00:00;48;80.9;46.6;64.6
2023-12-02 18:00:00;49;80.9;47.0;64.9
2023-12-02 19:00:00;51;81.0;47.0;65.8
2023-12-02 20:00:00;50;81.0;47.4;66.1
2023-12-02 21:00:00;50;81.1;47.8;66.1
2023-12-02 22:00:00;49;81.2;47.8;65.9
2023-12-02 23:00:00;34;80.3;40.7;54.5
2023-12-03 00:00:00;40;80.4;40.2;54.9
2023-12-03 01:00:00;40;80.7;40.8;55.1
2023-12-03 02:00:00;41;80.7;40.8;55.4
2023-12-03 03:00:00;41;80.7;41.0;55.7
2023-12-03 04:00:00;58;81.3;48.7;71.1
2023-12-03 05:00:00;73;81.7;61.3;79.3
2023-12-03 06:00:00;69;81.9;62.9;79.9
2023-12-03 07:00:00;48;81.5;50.7;69.1
2023-12-03 08:00:00;54;81.5;49.6;69.1
2023-12-03 09:00:00;54;81.7;49.8;69.3
2023-12-03 10:00:00;52;81.8;50.0;68.8
2023-12-03 11:00:00;51;81.6;49.2;67.9
2023-12-03 12:00:00;47;81.7;49.1;67.1
2023-12-03 13:00:00;46;81.7;48.9;66.5
2023-12-03 14:00:00;46;81.7;48.2;65.8
2023-12-03 15:00:00;44;81.3;47.4;65.0
2023-12-03 16:00:00;45;81.6;46.7;64.2
2023-12-03 17:00:00;48;81.6;48.0;66.0
2023-12-03 18:00:00;51;81.6;48.1;67.0
2023-12-03 19:00:00;51;81.7;48.9;67.8
2023-12-03 20:00:00;52;81.9;49.1;68.4
2023-12-03 21:00:00;52;81.7;49.4;68.7
2023-12-03 22:00:00;52;81.9;49.8;68.9
2023-12-03 23:00:00;38;81.2;42.8;57.5
2023-12-04 00:00:00;42;81.4;42.8;57.9
2023-12-04 01:00:00;43;81.1;43.2;58.5
2023-12-04 02:00:00;38;81.9;58.1;69.6
2023-12-04 03:00:00;48;81.5;40.8;57.4
2023-12-04 04:00:00;56;81.9;49.7;71.5
2023-12-04 05:00:00;73;82.4;61.2;79.8
2023-12-04 06:00:00;69;82.4;61.3;79.9
2023-12-04 07:00:00;45;81.8;49.8;67.5
2023-12-04 08:00:00;51;82.0;48.4;67.3
2023-12-04 09:00:00;48;82.0;48.7;66.9
2023-12-04 10:00:00;47;81.9;48.4;66.1
2023-12-04 11:00:00;46;81.8;47.7;65.1
2023-12-04 12:00:00;45;81.8;47.5;64.9
2023-12-04 13:00:00;44;81.4;47.3;64.6
2023-12-04 14:00:00;46;81.5;46.9;64.7
2023-12-04 15:00:00;45;81.5;47.5;64.6
2023-12-04 16:00:00;44;81.6;48.0;64.9
2023-12-04 17:00:00;45;81.2;46.9;64.3
2023-12-04 18:00:00;45;81.3;46.9;64.2
2023-12-04 19:00:00;44;81.3;46.6;63.8
2023-12-04 20:00:00;45;81.1;46.7;63.9
2023-12-04 21:00:00;44;81.1;46.4;63.5
2023-12-04 22:00:00;43;81.2;46.2;62.9
2023-12-04 23:00:00;27;80.0;39.6;51.2
2023-12-05 00:00:00;3;73.3;45.5;49.5
2023-12-05 01:00:00;1;72.8;48.7;49.3
2023-12-05 02:00:00;1;70.5;48.5;49.2
2023-12-05 03:00:00;1;68.5;48.0;49.2
2023-12-05 04:00:00;20;72.8;46.6;60.4
2023-12-05 05:00:00;71;80.8;49.7;73.6
2023-12-05 06:00:00;66;81.4;54.8;75.5
2023-12-05 07:00:00;42;80.7;47.0;63.8
2023-12-05 08:00:00;48;80.9;46.0;63.8
2023-12-05 09:00:00;49;81.0;45.7;63.9
2023-12-05 10:00:00;48;80.8;46.3;64.1
2023-12-05 11:00:00;46;80.8;46.0;63.5
2023-12-05 12:00:00;41;80.9;46.0;62.8
2023-12-05 13:00:00;40;80.8;45.6;61.9
2023-12-05 14:00:00;39;80.7;45.0;61.1
2023-12-05 15:00:00;44;80.8;46.6;62.7
2023-12-05 16:00:00;50;80.7;45.0;62.6
2023-12-05 17:00:00;40;80.5;45.4;61.2
2023-12-05 18:00:00;42;80.2;45.1;61.7
2023-12-05 19:00:00;44;80.5;45.1;62.3
2023-12-05 20:00:00;42;80.5;45.7;62.3
2023-12-05 21:00:00;43;80.3;45.6;62.3
2023-12-05 22:00:00;41;80.5;46.0;62.3
2023-12-05 23:00:00;3;72.4;43.9;48.7
2023-12-06 00:00:00;1;71.9;47.6;48.6
2023-12-06 01:00:00;1;69.9;47.9;48.7
2023-12-06 02:00:00;1;67.9;48.0;48.7
2023-12-06 03:00:00;1;65.7;48.0;48.8
2023-12-06 04:00:00;19;71.3;46.3;59.4
2023-12-06 05:00:00;72;80.6;50.0;73.7
2023-12-06 06:00:00;65;81.0;54.7;75.3
2023-12-06 07:00:00;41;80.5;46.6;63.0
2023-12-06 08:00:00;46;80.7;45.2;62.9
2023-12-06 09:00:00;48;80.9;45.1;63.2
2023-12-06 10:00:00;46;80.8;45.7;63.0
2023-12-06 11:00:00;43;80.5;46.0;62.3
2023-12-06 12:00:00;41;80.5;44.9;60.9
2023-12-06 13:00:00;39;80.4;44.4;59.7
2023-12-06 14:00:00;40;80.1;44.7;60.4
2023-12-06 15:00:00;40;80.5;44.6;60.5
2023-12-06 16:00:00;36;80.0;44.2;59.2
2023-12-06 17:00:00;39;80.2;43.9;59.4
2023-12-06 18:00:00;42;80.1;44.0;60.5
2023-12-06 19:00:00;45;80.3;45.1;62.3
2023-12-06 20:00:00;44;80.5;46.0;62.9
2023-12-06 21:00:00;45;80.4;46.0;63.0
2023-12-06 22:00:00;44;80.5;45.9;63.1
2023-12-06 23:00:00;30;79.7;39.7;52.3
2023-12-07 00:00:00;37;79.8;39.0;52.8
2023-12-07 01:00:00;38;80.0;39.1;53.1
2023-12-07 02:00:00;39;80.0;40.0;53.8
2023-12-07 03:00:00;38;80.0;40.0;54.2
2023-12-07 04:00:00;54;80.8;47.7;68.8
2023-12-07 05:00:00;72;81.4;58.6;78.0
2023-12-07 06:00:00;78;81.6;62.1;79.5
2023-12-07 07:00:00;43;81.0;50.7;67.7
2023-12-07 08:00:00;50;81.1;48.8;67.4
2023-12-07 09:00:00;50;81.4;48.8;67.5
2023-12-07 10:00:00;47;81.2;48.9;66.3
2023-12-07 11:00:00;46;81.2;47.7;65.2
2023-12-07 12:00:00;41;81.2;47.9;63.9
2023-12-07 13:00:00;41;81.0;47.1;63.3
2023-12-07 14:00:00;40;81.0;46.3;62.4
2023-12-07 15:00:00;40;80.9;45.2;61.2
2023-12-07 16:00:00;42;80.7;45.3;61.7
2023-12-07 17:00:00;44;80.9;45.8;63.1
2023-12-07 18:00:00;44;80.9;46.8;63.9
2023-12-07 19:00:00;44;81.0;47.2;64.2
2023-12-07 20:00:00;46;80.9;46.5;63.9
2023-12-07 21:00:00;43;80.9;47.0;63.6
2023-12-07 22:00:00;43;80.8;46.8;63.4
2023-12-07 23:00:00;28;79.8;39.7;51.4
2023-12-08 00:00:00;33;80.0;39.0;51.5
2023-12-08 01:00:00;33;80.0;38.9;51.5
2023-12-08 02:00:00;32;80.0;38.9;51.1
2023-12-08 03:00:00;32;80.0;38.1;50.8
2023-12-08 04:00:00;47;80.5;42.9;61.9
2023-12-08 05:00:00;63;81.0;51.8;73.5
2023-12-08 06:00:00;60;81.1;55.5;75.2
2023-12-08 07:00:00;38;80.6;47.4;63.0
2023-12-08 08:00:00;43;80.9;45.9;62.6
2023-12-08 09:00:00;43;80.7;45.7;62.1
2023-12-08 10:00:00;42;80.8;45.3;61.6
2023-12-08 11:00:00;41;80.8;45.0;61.2
2023-12-08 12:00:00;40;80.9;45.1;60.9
2023-12-08 13:00:00;40;80.7;51.5;65.0
2023-12-08 14:00:00;53;80.7;41.3;60.4
2023-12-08 15:00:00;39;80.3;45.5;60.5
2023-12-08 16:00:00;40;80.4;45.1;61.0
2023-12-08 17:00:00;39;80.6;45.6;60.9
2023-12-08 18:00:00;40;80.4;45.2;60.9
2023-12-08 19:00:00;40;80.7;45.0;61.0
2023-12-08 20:00:00;41;80.3;45.0;60.9
2023-12-08 21:00:00;40;80.1;44.9;60.8
2023-12-08 22:00:00;38;80.3;45.0;60.5
2023-12-08 23:00:00;2;70.2;42.9;47.8
2023-12-09 00:00:00;1;71.4;46.7;47.7
2023-12-09 01:00:00;1;70.1;47.0;47.8
2023-12-09 02:00:00;1;67.8;47.0;47.9
2023-12-09 03:00:00;1;65.4;47.0;47.8
2023-12-09 04:00:00;15;68.0;45.3;55.2
2023-12-09 05:00:00;65;80.2;47.4;71.3
2023-12-09 06:00:00;62;80.9;52.8;72.9
2023-12-09 07:00:00;36;80.1;45.8;60.9
2023-12-09 08:00:00;46;80.2;44.3;61.7
2023-12-09 09:00:00;44;80.2;45.0;62.1
2023-12-09 10:00:00;41;80.3;45.0;61.2
2023-12-09 11:00:00;40;80.0;44.1;60.0
2023-12-09 12:00:00;39;80.0;43.9;59.4
2023-12-09 13:00:00;38;80.0;43.0;58.4
2023-12-09 14:00:00;39;79.8;43.6;58.7
2023-12-09 15:00:00;37;80.1;43.0;58.1
2023-12-09 16:00:00;39;79.9;43.0;58.3
2023-12-09 17:00:00;39;80.0;43.1;59.0
2023-12-09 18:00:00;41;79.9;43.9;59.6
2023-12-09 19:00:00;40;80.0;44.2;60.0
2023-12-09 20:00:00;41;79.7;44.3;60.4
2023-12-09 21:00:00;40;79.9;44.6;60.3
2023-12-09 22:00:00;39;79.8;44.2;60.1
2023-12-09 23:00:00;2;69.2;42.7;47.3
2023-12-10 00:00:00;1;69.1;45.3;46.4
2023-12-10 01:00:00;1;68.9;46.0;46.7
2023-12-10 02:00:00;0;66.0;45.7;46.2
2023-12-10 03:00:00;1;65.0;45.7;46.3
2023-12-10 04:00:00;6;63.3;45.7;49.1
2023-12-10 05:00:00;58;78.4;42.8;67.9
2023-12-10 06:00:00;63;80.1;49.6;70.5
2023-12-10 07:00:00;31;79.3;44.3;57.7
2023-12-10 08:00:00;40;79.5;41.2;57.1
2023-12-10 09:00:00;39;79.3;41.4;57.0
2023-12-10 10:00:00;40;79.4;49.0;62.4
2023-12-10 11:00:00;42;79.3;40.5;56.6
2023-12-10 12:00:00;35;79.3;42.0;56.1
2023-12-10 13:00:00;35;79.3;42.0;56.1
2023-12-10 14:00:00;35;79.1;41.0;55.6
2023-12-10 15:00:00;34;79.0;41.0;55.4
2023-12-10 16:00:00;34;79.0;41.0;55.3
2023-12-10 17:00:00;36;79.0;41.8;56.6
2023-12-10 18:00:00;36;79.0;42.0;56.9
2023-12-10 19:00:00;36;78.8;42.0;56.7
2023-12-10 20:00:00;35;79.0;42.0;56.4
2023-12-10 21:00:00;35;79.0;42.0;56.4
2023-12-10 22:00:00;34;79.1;42.0;56.5
2023-12-10 23:00:00;2;67.9;40.4;45.3
2023-12-11 00:00:00;1;69.5;44.2;45.1
2023-12-11 01:00:00;2;68.4;45.4;46.2
2023-12-11 02:00:00;17;78.6;66.6;75.2
2023-12-11 03:00:00;0;65.4;55.6;61.1
2023-12-11 04:00:00;0;54.5;43.4;53.8
2023-12-11 05:00:00;51;76.0;41.7;65.9
2023-12-11 06:00:00;67;79.8;47.9;69.9
2023-12-11 07:00:00;30;79.0;44.6;57.8
2023-12-11 08:00:00;41;79.2;41.5;57.7
2023-12-11 09:00:00;39;78.9;42.0;57.7
2023-12-11 10:00:00;38;79.0;42.0;57.3
2023-12-11 11:00:00;36;78.9;42.0;56.5
2023-12-11 12:00:00;36;79.1;42.0;56.1
2023-12-11 13:00:00;34;79.0;41.6;55.3
2023-12-11 14:00:00;29;78.4;40.0;53.1
2023-12-11 15:00:00;30;78.0;39.6;53.1
2023-12-11 16:00:00;31;78.1;40.0;53.4
2023-12-11 17:00:00;31;78.2;40.0;53.6
2023-12-11 18:00:00;33;78.3;40.0;54.2
2023-12-11 19:00:00;32;78.3;40.0;54.2
2023-12-11 20:00:00;32;78.4;40.0;54.1
2023-12-11 21:00:00;32;78.1;40.0;54.3
2023-12-11 22:00:00;31;78.1;40.0;54.2
2023-12-11 23:00:00;2;65.6;39.3;44.2
2023-12-12 00:00:00;1;64.6;42.3;43.9
2023-12-12 01:00:00;1;67.4;43.5;44.0
2023-12-12 02:00:00;1;64.7;43.3;43.8
2023-12-12 03:00:00;1;63.2;43.2;43.9
2023-12-12 04:00:00;0;61.0;43.4;43.9
2023-12-12 05:00:00;30;70.6;41.1;57.1
2023-12-12 06:00:00;73;78.9;42.9;66.8
2023-12-12 07:00:00;24;77.6;43.3;54.6
2023-12-12 08:00:00;36;78.1;39.9;54.7
2023-12-12 09:00:00;34;78.0;40.4;54.7
2023-12-12 10:00:00;34;77.8;40.5;54.7
2023-12-12 11:00:00;33;78.0;40.6;54.4
2023-12-12 12:00:00;31;78.0;40.4;54.0
2023-12-12 13:00:00;31;78.0;40.0;53.7
2023-12-12 14:00:00;31;77.6;40.3;53.8
2023-12-12 15:00:00;31;78.0;41.0;54.0
2023-12-12 16:00:00;35;77.9;42.4;56.0
2023-12-12 17:00:00;41;78.3;45.2;59.6
2023-12-12 18:00:00;32;77.9;41.5;54.6
2023-12-12 19:00:00;32;78.0;41.1;54.7
2023-12-12 20:00:00;32;78.0;41.0;54.5
